CustomerID,TotalOrder,TotalQuantity,TotalSpend,FirstPurchase,LastPurchase,AVGBasketSize,AVGOrderValue,DaysSinceLast
12812,1,164,229.64,2011-10-26,2011-10-26,164.0,229.64,44
12814,1,48,85.92,2011-08-30,2011-08-30,48.0,85.92,101
12815,2,374,863.46,2011-05-25,2011-07-15,187.0,431.73,147
12816,2,125,452.2,2011-06-16,2011-09-05,62.5,226.1,95
12817,1,52,126.03999999999999,2011-03-03,2011-03-03,52.0,126.03999999999999,281
12818,1,920,1182.08,2011-03-23,2011-03-23,920.0,1182.08,261
12820,4,722,942.34,2011-01-17,2011-12-06,180.5,235.585,3
12821,1,70,92.72,2011-05-09,2011-05-09,70.0,92.72,214
12822,2,550,948.88,2011-09-13,2011-09-30,275.0,474.44,70
12823,5,230,1759.5,2011-02-16,2011-09-26,46.0,351.9,74
12824,1,232,397.12,2011-10-11,2011-10-11,232.0,397.12,59
12826,7,1058,1474.72,2010-12-09,2011-12-07,151.14285714285714,210.67428571428573,2
12827,3,197,430.15,2011-10-26,2011-12-04,65.66666666666667,143.38333333333333,5
12828,6,494,1018.7099999999999,2011-08-01,2011-12-07,82.33333333333333,169.785,2
12829,2,376,293.0,2010-12-14,2011-01-07,188.0,146.5,336
12830,6,9848,6814.64,2011-06-21,2011-11-02,1641.3333333333333,1135.7733333333333,37
12831,1,135,215.05,2011-03-22,2011-03-22,135.0,215.05,262
12832,2,195,383.03000000000003,2011-09-02,2011-11-07,97.5,191.51500000000001,32
12833,1,156,417.38,2011-07-17,2011-07-17,156.0,417.38,145
12834,1,110,312.38,2011-03-02,2011-03-02,110.0,312.38,282
12836,4,1062,2610.36,2011-02-01,2011-10-11,265.5,652.59,59
12837,1,24,134.1,2011-06-19,2011-06-19,24.0,134.1,173
12838,2,355,671.95,2010-12-01,2011-11-06,177.5,335.975,33
12839,14,3807,5591.42,2010-12-07,2011-12-07,271.92857142857144,399.38714285714286,2
12840,4,1511,2726.77,2011-04-27,2011-07-19,377.75,681.6925,143
12841,25,2720,3991.58,2010-12-03,2011-12-05,108.8,159.6632,4
12842,2,547,1118.99,2011-02-04,2011-09-30,273.5,559.495,70
12843,8,781,1702.26,2011-03-20,2011-10-05,97.625,212.7825,65
12844,2,125,325.96,2011-08-01,2011-11-10,62.5,162.98,29
12845,4,204,354.09000000000003,2011-02-22,2011-03-17,51.0,88.52250000000001,267
12847,1,873,843.64,2011-11-17,2011-11-17,873.0,843.64,22
12849,2,579,992.65,2011-03-16,2011-11-08,289.5,496.325,31
12851,1,106,131.81,2011-09-04,2011-09-04,106.0,131.81,96
12852,1,149,311.55,2011-02-18,2011-02-18,149.0,311.55,294
12853,6,800,1957.1,2011-01-28,2011-07-28,133.33333333333334,326.18333333333334,134
12854,3,626,1316.25,2011-01-25,2011-09-22,208.66666666666666,438.75,78
12855,1,30,38.099999999999994,2010-12-02,2010-12-02,30.0,38.099999999999994,372
12856,6,1076,2170.78,2011-10-07,2011-12-02,179.33333333333334,361.7966666666667,7
12857,2,343,1106.4,2011-02-10,2011-05-13,171.5,553.2,210
12863,1,188,521.2,2011-10-18,2011-10-18,188.0,521.2,52
12864,1,216,147.12,2011-07-24,2011-07-24,216.0,147.12,138
12865,2,925,1568.23,2011-08-08,2011-11-13,462.5,784.115,26
12866,1,167,499.12,2011-03-01,2011-03-01,167.0,499.12,283
12867,7,4284,4009.34,2010-12-14,2011-11-13,612.0,572.7628571428571,26
12868,6,928,1607.06,2010-12-01,2011-06-07,154.66666666666666,267.8433333333333,185
12871,2,200,380.64,2011-05-16,2011-09-16,100.0,190.32,84
12872,2,319,599.97,2010-12-09,2011-01-17,159.5,299.985,326
12873,1,128,374.0,2011-03-02,2011-03-02,128.0,374.0,282
12875,2,2019,343.23,2010-12-12,2011-07-19,1009.5,171.615,143
12876,2,1930,2053.02,2011-05-27,2011-10-13,965.0,1026.51,57
12877,12,1178,1535.77,2010-12-16,2011-12-06,98.16666666666667,127.98083333333334,3
12878,2,547,854.99,2011-03-18,2011-04-17,273.5,427.495,236
12879,3,370,573.22,2011-09-09,2011-10-26,123.33333333333333,191.07333333333335,44
12881,1,21,298.0,2011-03-09,2011-03-09,21.0,298.0,275
12882,2,246,1463.04,2011-11-06,2011-11-30,123.0,731.52,9
12883,4,196,703.47,2011-09-11,2011-11-15,49.0,175.8675,24
12884,1,43,309.05,2011-09-12,2011-09-12,43.0,309.05,88
12885,3,655,1175.22,2011-08-08,2011-10-07,218.33333333333334,391.74,63
12886,2,770,1378.4,2011-05-04,2011-10-03,385.0,689.2,67
12888,2,76,354.12,2011-03-29,2011-05-09,38.0,177.06,214
12890,1,256,376.71999999999997,2011-11-15,2011-11-15,256.0,376.71999999999997,24
12891,3,950,331.0,2011-02-20,2011-06-07,316.6666666666667,110.33333333333333,185
12893,1,90,176.55,2011-11-09,2011-11-09,90.0,176.55,30
12895,2,210,372.8,2011-09-14,2011-10-28,105.0,186.4,42
12897,2,110,216.5,2011-02-11,2011-05-19,55.0,108.25,204
12901,28,23075,17654.54,2011-03-14,2011-12-01,824.1071428571429,630.5192857142857,8
12902,1,66,138.68,2011-03-20,2011-03-20,66.0,138.68,264
12904,2,294,496.06,2011-06-20,2011-11-21,147.0,248.03,18
12906,5,1749,2919.81,2011-09-22,2011-11-28,349.8,583.962,11
12908,2,1200,750.0,2011-01-31,2011-06-16,600.0,375.0,176
12909,5,1280,2178.67,2011-03-31,2011-10-31,256.0,435.73400000000004,39
12910,8,1692,3075.04,2011-04-12,2011-11-16,211.5,384.38,23
12912,5,670,1662.3,2011-10-30,2011-12-07,134.0,332.46,2
12913,5,1419,2483.63,2010-12-06,2011-12-05,283.8,496.726,4
12915,2,93,363.65,2010-12-02,2011-07-14,46.5,181.825,148
12916,4,1083,2944.95,2011-01-23,2011-07-24,270.75,736.2375,138
12917,1,120,594.0,2011-08-03,2011-08-03,120.0,594.0,128
12919,6,673,1335.19,2011-06-23,2011-12-01,112.16666666666667,222.53166666666667,8
12920,1,128,162.78,2011-11-22,2011-11-22,128.0,162.78,17
12921,37,9526,16587.09,2010-12-01,2011-11-30,257.4594594594595,448.29972972972973,9
12922,1,370,405.38,2011-07-01,2011-07-01,370.0,405.38,161
12923,1,67,171.57,2011-10-06,2011-10-06,67.0,171.57,64
12924,4,480,925.75,2011-01-16,2011-09-12,120.0,231.4375,88
12925,2,541,694.05,2011-09-26,2011-12-05,270.5,347.025,4
12928,5,1472,2062.7,2010-12-15,2011-11-04,294.4,412.53999999999996,35
12929,1,37,117.85,2011-02-01,2011-02-01,37.0,117.85,311
12930,2,252,415.8,2011-06-21,2011-09-22,126.0,207.9,78
12931,15,28004,42055.96,2010-12-17,2011-11-18,1866.9333333333334,2803.730666666667,21
12933,3,499,607.53,2011-03-01,2011-11-15,166.33333333333334,202.51,24
12935,7,1853,2160.7,2011-01-24,2011-12-07,264.7142857142857,308.6714285714285,2
12936,4,559,1063.9,2011-09-22,2011-11-22,139.75,265.975,17
12937,4,1007,1504.27,2011-03-17,2011-11-24,251.75,376.0675,15
12938,1,140,114.14,2011-11-14,2011-11-14,140.0,114.14,25
12939,8,4876,11581.8,2011-01-09,2011-10-06,609.5,1447.725,64
12940,2,404,899.69,2011-09-13,2011-10-16,202.0,449.845,54
12942,3,198,675.6,2010-12-09,2011-07-31,66.0,225.20000000000002,131
12944,2,289,604.51,2010-12-20,2011-11-04,144.5,302.255,35
12945,1,165,462.95,2011-02-24,2011-02-24,165.0,462.95,288
12947,6,1165,1603.99,2010-12-01,2011-07-19,194.16666666666666,267.33166666666665,143
12948,7,1080,2064.95,2011-03-20,2011-11-23,154.28571428571428,294.99285714285713,16
12949,8,2381,4167.22,2011-04-01,2011-11-09,297.625,520.9025,30
12950,3,1380,1843.0,2011-11-15,2011-12-07,460.0,614.3333333333334,2
12951,6,503,1064.07,2011-01-13,2011-12-01,83.83333333333333,177.345,8
12952,4,653,1387.79,2011-09-22,2011-12-04,163.25,346.9475,5
12953,1,84,329.85,2011-11-30,2011-11-30,84.0,329.85,9
12955,11,3664,4757.16,2011-03-17,2011-12-08,333.09090909090907,432.4690909090909,1
12956,1,34,108.07,2011-02-06,2011-02-06,34.0,108.07,306
12957,8,2549,4017.54,2011-01-04,2011-11-30,318.625,502.1925,9
12962,2,129,266.39,2011-08-18,2011-12-02,64.5,133.195,7
12963,8,881,1856.6299999999999,2010-12-09,2011-12-01,110.125,232.07874999999999,8
12965,1,282,769.8100000000001,2011-09-11,2011-09-11,282.0,769.8100000000001,89
12966,1,75,160.18,2011-11-30,2011-11-30,75.0,160.18,9
12967,2,438,1660.9,2010-12-03,2010-12-16,219.0,830.45,358
12968,1,73,135.95,2011-08-19,2011-08-19,73.0,135.95,112
12970,4,268,405.47,2011-01-21,2011-12-02,67.0,101.3675,7
12971,86,9289,11189.91,2010-12-02,2011-12-06,108.01162790697674,130.11523255813952,3
12974,1,24,144.8,2011-05-26,2011-05-26,24.0,144.8,197
12976,1,561,738.6,2011-05-12,2011-05-12,561.0,738.6,211
12977,1,12,39.239999999999995,2011-07-06,2011-07-06,12.0,39.239999999999995,156
12980,9,886,7374.9,2010-12-16,2011-07-05,98.44444444444444,819.4333333333333,157
12981,2,242,372.21999999999997,2011-07-29,2011-11-10,121.0,186.10999999999999,29
12982,1,288,390.54,2011-04-11,2011-04-11,288.0,390.54,242
12984,1,26,97.5,2011-11-21,2011-11-21,26.0,97.5,18
12985,2,1533,1239.38,2011-11-11,2011-12-09,766.5,619.69,0
12987,2,219,558.7,2011-05-26,2011-09-27,109.5,279.35,73
12988,1,126,505.82,2011-02-20,2011-02-20,126.0,505.82,292
12989,15,2943,6924.11,2010-12-10,2011-12-06,196.2,461.6073333333333,3
12990,3,200,409.5,2011-02-02,2011-11-08,66.66666666666667,136.5,31
12991,2,405,503.76,2011-08-19,2011-11-16,202.5,251.88,23
12993,4,240,414.76,2011-02-14,2011-11-16,60.0,103.69,23
12994,3,459,974.42,2011-03-16,2011-12-05,153.0,324.8066666666667,4
12995,1,108,211.32,2011-09-15,2011-09-15,108.0,211.32,85
12997,4,664,1226.8899999999999,2011-01-26,2011-11-17,166.0,306.72249999999997,22
12999,3,342,455.88,2011-04-08,2011-05-27,114.0,151.96,196
13000,3,379,534.85,2010-12-10,2011-08-25,126.33333333333333,178.28333333333333,106
13001,13,5490,9785.97,2011-01-17,2011-12-05,422.3076923076923,752.766923076923,4
13002,1,73,120.95,2011-01-25,2011-01-25,73.0,120.95,318
13003,3,103,149.05,2011-05-09,2011-08-26,34.333333333333336,49.68333333333334,105
13004,18,4822,5655.91,2010-12-17,2011-11-28,267.8888888888889,314.21722222222223,11
13005,2,172,513.7,2011-04-07,2011-06-19,86.0,256.85,173
13006,1,55,81.57,2011-10-14,2011-10-14,55.0,81.57,56
13008,1,175,229.47,2011-01-20,2011-01-20,175.0,229.47,323
13011,1,13,50.55,2010-12-02,2010-12-02,13.0,50.55,372
13012,8,820,1646.84,2011-02-18,2011-11-30,102.5,205.855,9
13013,13,2224,4810.94,2010-12-03,2011-12-08,171.07692307692307,370.0723076923077,1
13014,10,907,3466.28,2011-03-03,2011-11-29,90.7,346.62800000000004,10
13015,5,1609,3339.64,2011-04-04,2011-10-17,321.8,667.928,53
13016,3,527,789.89,2011-08-08,2011-09-27,175.66666666666666,263.2966666666667,73
13017,1,48,204.0,2011-12-02,2011-12-02,48.0,204.0,7
13018,28,5435,7277.7,2011-02-17,2011-11-23,194.10714285714286,259.91785714285714,16
13021,9,1352,2616.38,2010-12-16,2011-12-05,150.22222222222223,290.7088888888889,4
13023,2,280,599.9,2011-08-02,2011-10-06,140.0,299.95,64
13026,5,1620,975.36,2011-03-09,2011-12-08,324.0,195.072,1
13027,6,17280,6912.0,2010-12-20,2011-08-18,2880.0,1152.0,113
13028,2,798,661.3199999999999,2011-10-25,2011-11-17,399.0,330.65999999999997,22
13029,3,134,1247.5,2010-12-21,2011-11-09,44.666666666666664,415.8333333333333,30
13030,2,348,752.4399999999999,2010-12-06,2011-11-28,174.0,376.21999999999997,11
13032,2,375,1010.18,2011-09-13,2011-10-18,187.5,505.09,52
13033,1,83,190.55,2010-12-17,2010-12-17,83.0,190.55,357
13034,2,369,642.77,2010-12-05,2011-10-16,184.5,321.385,54
13035,2,644,921.88,2011-03-24,2011-09-27,322.0,460.94,73
13037,3,431,881.0699999999999,2011-03-28,2011-07-24,143.66666666666666,293.69,138
13038,3,360,908.46,2011-02-22,2011-09-20,120.0,302.82,80
13040,2,355,676.99,2011-11-06,2011-12-01,177.5,338.495,8
13043,1,254,516.42,2011-03-11,2011-03-11,254.0,516.42,273
13044,1,429,560.47,2011-02-21,2011-02-21,429.0,560.47,291
13045,1,221,305.28000000000003,2011-09-01,2011-09-01,221.0,305.28000000000003,99
13046,2,264,629.31,2011-03-18,2011-11-09,132.0,314.655,30
13047,9,1390,3232.59,2010-12-01,2011-10-14,154.44444444444446,359.1766666666667,56
13048,4,1228,1819.41,2011-01-16,2011-11-25,307.0,454.8525,14
13049,2,268,656.6800000000001,2011-01-25,2011-10-06,134.0,328.34000000000003,64
13050,17,3747,5833.11,2010-12-08,2011-11-25,220.41176470588235,343.1241176470588,14
13052,1,222,348.15,2011-05-11,2011-05-11,222.0,348.15,212
13055,3,894,1214.41,2011-05-10,2011-09-22,298.0,404.80333333333334,78
13058,3,52,271.40000000000003,2011-07-11,2011-11-15,17.333333333333332,90.46666666666668,24
13059,1,35,183.4,2011-04-04,2011-04-04,35.0,183.4,249
13060,1,123,307.53,2011-03-31,2011-03-31,123.0,307.53,253
13061,1,107,248.60999999999999,2011-09-28,2011-09-28,107.0,248.60999999999999,72
13062,1,343,346.98,2011-06-01,2011-06-01,343.0,346.98,191
13064,4,514,1105.59,2011-01-16,2011-11-27,128.5,276.3975,12
13065,1,74,205.85999999999999,2010-12-01,2010-12-01,74.0,205.85999999999999,373
13066,2,322,470.8,2011-11-07,2011-11-15,161.0,235.4,24
13067,1,32,115.46000000000001,2011-09-18,2011-09-18,32.0,115.46000000000001,82
13068,2,200,344.0,2011-01-24,2011-11-29,100.0,172.0,10
13069,24,5873,4431.44,2010-12-05,2011-12-09,244.70833333333334,184.64333333333332,0
13070,1,110,228.8,2011-05-31,2011-05-31,110.0,228.8,192
13072,1,69,177.15,2011-03-18,2011-03-18,69.0,177.15,266
13075,1,485,919.61,2011-08-02,2011-08-02,485.0,919.61,129
13077,4,862,728.02,2010-12-08,2011-12-08,215.5,182.005,1
13078,26,5630,12627.94,2010-12-08,2011-12-06,216.53846153846155,485.69,3
13079,5,62,220.1,2011-07-22,2011-12-05,12.4,44.019999999999996,4
13080,1,120,58.08,2011-06-13,2011-06-13,120.0,58.08,179
13081,11,19160,28337.38,2010-12-03,2011-11-28,1741.8181818181818,2576.1254545454544,11
13082,9,4324,3613.63,2011-01-05,2011-08-05,480.44444444444446,401.51444444444445,126
13083,2,187,303.75,2011-09-25,2011-12-05,93.5,151.875,4
13085,2,216,416.08,2011-02-17,2011-07-05,108.0,208.04,157
13089,97,31025,58762.08,2010-12-05,2011-12-07,319.8453608247423,605.7946391752578,2
13090,13,2262,8895.82,2010-12-02,2011-12-01,174.0,684.2938461538462,8
13091,1,466,345.82,2011-11-11,2011-11-11,466.0,345.82,28
13092,5,279,477.83,2010-12-15,2011-09-30,55.8,95.566,70
13093,8,3961,7832.47,2010-12-01,2011-03-09,495.125,979.05875,275
13094,12,1716,1927.32,2010-12-06,2011-11-18,143.0,160.60999999999999,21
13095,1,144,74.4,2011-09-30,2011-09-30,144.0,74.4,70
13097,10,2360,6003.22,2010-12-14,2011-11-07,236.0,600.322,32
13098,28,15968,28882.44,2011-01-26,2011-12-08,570.2857142857143,1031.5157142857142,1
13099,1,288,207.36,2011-09-01,2011-09-01,288.0,207.36,99
13101,1,113,101.19,2011-04-19,2011-04-19,113.0,101.19,234
13102,24,4204,6424.09,2010-12-09,2011-12-08,175.16666666666666,267.67041666666665,1
13103,1,82,243.94,2011-10-31,2011-10-31,82.0,243.94,39
13104,6,504,1098.48,2010-12-20,2011-12-06,84.0,183.08,3
13106,1,18,76.5,2011-07-29,2011-07-29,18.0,76.5,133
13107,4,1293,1531.6200000000001,2011-01-10,2011-10-26,323.25,382.90500000000003,44
13108,1,298,350.06,2010-12-02,2010-12-02,298.0,350.06,372
13109,2,520,786.54,2011-07-05,2011-10-11,260.0,393.27,59
13110,7,388,1488.67,2011-02-01,2011-11-08,55.42857142857143,212.66714285714286,31
13113,24,3050,12245.96,2010-12-08,2011-12-09,127.08333333333333,510.2483333333333,0
13115,4,1567,2294.78,2011-06-08,2011-11-28,391.75,573.695,11
13116,1,291,501.14,2011-07-24,2011-07-24,291.0,501.14,138
13117,8,945,984.91,2010-12-02,2011-11-18,118.125,123.11375,21
13118,5,410,1197.81,2011-02-24,2011-11-20,82.0,239.56199999999998,19
13120,1,12,30.6,2011-04-15,2011-04-15,12.0,30.6,238
13121,1,252,283.73,2011-03-15,2011-03-15,252.0,283.73,269
13122,2,585,922.39,2011-04-13,2011-09-06,292.5,461.195,94
13124,3,2119,3756.33,2010-12-15,2011-09-11,706.3333333333334,1252.11,89
13126,8,2143,2099.64,2010-12-08,2011-12-05,267.875,262.455,4
13127,1,127,259.17,2011-09-23,2011-09-23,127.0,259.17,77
13130,1,32,64.0,2011-09-06,2011-09-06,32.0,64.0,94
13131,3,447,1073.3,2011-06-05,2011-11-16,149.0,357.76666666666665,23
13132,1,20,77.3,2011-03-23,2011-03-23,20.0,77.3,261
13133,2,32,109.8,2011-02-08,2011-03-11,16.0,54.9,273
13134,4,1059,1793.58,2011-04-13,2011-09-15,264.75,448.395,85
13135,1,4300,3096.0,2011-05-27,2011-05-27,4300.0,3096.0,196
13136,5,1328,2607.61,2011-05-11,2011-10-14,265.6,521.522,56
13137,8,2204,3603.29,2011-02-04,2011-11-29,275.5,450.41125,10
13138,6,473,962.39,2010-12-02,2011-11-17,78.83333333333333,160.39833333333334,22
13139,7,2425,5064.9400000000005,2011-03-25,2011-11-23,346.42857142857144,723.5628571428572,16
13140,3,185,422.47,2010-12-08,2011-08-23,61.666666666666664,140.82333333333335,108
13141,5,1548,2388.75,2011-01-28,2011-09-16,309.6,477.75,84
13142,1,258,307.09000000000003,2011-11-20,2011-11-20,258.0,307.09000000000003,19
13144,1,21,110.95,2011-01-11,2011-01-11,21.0,110.95,332
13145,4,145,618.52,2010-12-02,2011-10-31,36.25,154.63,39
13146,1,154,228.91,2011-11-13,2011-11-13,154.0,228.91,26
13147,4,144,712.8,2011-09-01,2011-11-29,36.0,178.2,10
13148,12,1965,3683.2599999999998,2010-12-10,2011-11-10,163.75,306.93833333333333,29
13149,4,1280,1676.06,2011-02-23,2011-11-25,320.0,419.015,14
13151,1,363,1257.87,2011-02-17,2011-02-17,363.0,1257.87,295
13153,1,418,486.22,2011-12-04,2011-12-04,418.0,486.22,5
13155,4,497,971.76,2010-12-06,2011-11-06,124.25,242.94,33
13157,4,1439,1741.22,2011-02-14,2011-10-21,359.75,435.305,49
13158,4,784,1201.06,2011-01-25,2011-09-06,196.0,300.265,94
13159,4,1058,1429.35,2011-08-16,2011-12-01,264.5,357.3375,8
13160,1,56,91.8,2011-11-17,2011-11-17,56.0,91.8,22
13161,1,29,112.75,2011-01-30,2011-01-30,29.0,112.75,313
13162,4,1713,1688.29,2011-01-09,2011-08-09,428.25,422.0725,122
13165,2,1376,1021.48,2010-12-23,2011-10-24,688.0,510.74,46
13166,1,216,417.2,2011-03-01,2011-03-01,216.0,417.2,283
13167,4,773,779.33,2011-07-19,2011-11-21,193.25,194.8325,18
13168,4,670,1299.59,2011-01-25,2011-11-03,167.5,324.8975,36
13169,2,272,712.88,2011-04-01,2011-10-07,136.0,356.44,63
13170,1,141,108.81,2011-11-13,2011-11-13,141.0,108.81,26
13171,3,229,468.41,2011-02-13,2011-11-18,76.33333333333333,156.13666666666668,21
13173,2,277,353.65000000000003,2010-12-07,2011-12-05,138.5,176.82500000000002,4
13174,3,1351,2738.82,2010-12-05,2011-11-23,450.3333333333333,912.94,16
13176,1,448,481.49,2011-10-24,2011-10-24,448.0,481.49,46
13177,1,91,282.45,2011-10-06,2011-10-06,91.0,282.45,64
13178,11,3570,5725.47,2010-12-14,2011-11-13,324.54545454545456,520.4972727272727,26
13182,1,201,121.18,2011-10-25,2011-10-25,201.0,121.18,45
13183,9,2208,3957.7799999999997,2011-01-09,2011-12-02,245.33333333333334,439.75333333333333,7
13184,10,1661,1667.95,2011-02-22,2011-11-25,166.1,166.79500000000002,14
13185,1,12,71.4,2011-03-17,2011-03-17,12.0,71.4,267
13186,3,820,1575.89,2011-08-03,2011-10-31,273.3333333333333,525.2966666666667,39
13187,1,95,236.02,2011-01-06,2011-01-06,95.0,236.02,337
13188,1,25,114.6,2011-11-28,2011-11-28,25.0,114.6,11
13189,2,842,260.68,2011-08-16,2011-11-21,421.0,130.34,18
13192,2,595,911.94,2011-05-18,2011-09-05,297.5,455.97,95
13193,1,46,112.08,2011-10-09,2011-10-09,46.0,112.08,61
13194,1,26,60.7,2011-07-27,2011-07-27,26.0,60.7,135
13196,4,1224,1797.78,2011-03-22,2011-11-28,306.0,449.445,11
13198,6,2648,3401.24,2010-12-13,2011-11-29,441.3333333333333,566.8733333333333,10
13199,37,6175,9802.12,2010-12-08,2011-12-06,166.8918918918919,264.9221621621622,3
13200,4,516,870.09,2011-08-05,2011-11-20,129.0,217.5225,19
13203,4,800,869.46,2011-04-11,2011-11-30,200.0,217.365,9
13207,2,130,250.26000000000002,2011-07-12,2011-11-24,65.0,125.13000000000001,15
13208,5,767,1193.17,2011-02-03,2011-10-11,153.4,238.63400000000001,59
13209,8,4253,5891.61,2010-12-13,2011-11-09,531.625,736.45125,30
13210,1,316,353.48,2011-09-07,2011-09-07,316.0,353.48,93
13211,3,834,1095.42,2010-12-13,2011-11-29,278.0,365.14000000000004,10
13212,3,309,786.83,2011-10-09,2011-11-20,103.0,262.2766666666667,19
13213,5,1360,1520.58,2011-05-24,2011-10-14,272.0,304.116,56
13216,1,297,333.74,2011-03-17,2011-03-17,297.0,333.74,267
13217,3,262,533.98,2011-07-06,2011-08-09,87.33333333333333,177.99333333333334,122
13218,1,88,62.64,2011-08-04,2011-08-04,88.0,62.64,127
13220,4,196,819.2900000000001,2011-04-17,2011-09-22,49.0,204.82250000000002,78
13221,2,243,844.86,2010-12-15,2011-04-13,121.5,422.43,240
13223,2,88,163.2,2011-04-21,2011-05-23,44.0,81.6,200
13224,2,1515,2152.95,2011-07-11,2011-10-10,757.5,1076.475,60
13225,7,3416,6463.84,2010-12-13,2011-12-06,488.0,923.4057142857143,3
13226,1,80,108.21000000000001,2011-03-11,2011-03-11,80.0,108.21000000000001,273
13227,1,99,257.7,2011-05-22,2011-05-22,99.0,257.7,201
13228,1,200,358.0,2011-09-19,2011-09-19,200.0,358.0,81
13229,1,63,160.95,2011-04-28,2011-04-28,63.0,160.95,225
13230,14,1638,2755.63,2010-12-09,2011-12-05,117.0,196.8307142857143,4
13232,7,771,1327.75,2011-04-10,2011-11-27,110.14285714285714,189.67857142857142,12
13233,2,1004,605.12,2011-01-07,2011-09-26,502.0,302.56,74
13235,1,441,1031.07,2011-05-11,2011-05-11,441.0,1031.07,212
13236,2,416,744.85,2011-08-25,2011-11-15,208.0,372.425,24
13238,4,298,700.73,2010-12-14,2011-11-22,74.5,175.1825,17
13239,1,363,329.56,2011-03-23,2011-03-23,363.0,329.56,261
13240,4,297,648.7,2010-12-09,2011-09-04,74.25,162.175,96
13242,3,130,270.40000000000003,2011-05-10,2011-08-19,43.333333333333336,90.13333333333334,112
13243,1,232,585.12,2011-05-20,2011-05-20,232.0,585.12,203
13244,1,38,121.74000000000001,2011-09-08,2011-09-08,38.0,121.74000000000001,92
13245,1,125,430.5,2011-10-20,2011-10-20,125.0,430.5,50
13246,6,1587,1961.52,2011-01-13,2011-11-21,264.5,326.92,18
13247,4,328,501.12,2011-09-18,2011-11-22,82.0,125.28,17
13248,2,305,465.68,2011-06-03,2011-08-07,152.5,232.84,124
13249,3,546,711.41,2011-03-23,2011-09-08,182.0,237.13666666666666,92
13253,2,1572,1030.4,2011-01-04,2011-07-06,786.0,515.2,156
13255,2,177,399.51,2010-12-01,2011-11-30,88.5,199.755,9
13256,1,12540,0.0,2011-11-25,2011-11-25,12540.0,0.0,14
13258,3,282,672.83,2011-05-18,2011-11-28,94.0,224.27666666666667,11
13259,1,126,283.18,2011-10-09,2011-10-09,126.0,283.18,61
13260,1,142,557.62,2011-10-09,2011-10-09,142.0,557.62,61
13261,2,210,944.1,2011-02-27,2011-03-16,105.0,472.05,268
